"gid","osm_id","class_id","source","target","length","reverse","maxspeed_forward","maxspeed_backward","priority","geom"
"15384","892989285","108","6312677304","4361620891","207.8886740654392","-1",,,"1.4","LINESTRING(126.5798094 45.7383938, 126.5811536 45.7392986)"
"15385","892989285","108","4361620891","6312677289","211.3095781117399","-1",,,"1.4","LINESTRING(126.5811536 45.7392986, 126.5825819 45.7401712)"
"15386","892989285","108","6312677289","4361619949","145.0350813310644","-1",,,"1.4","LINESTRING(126.5825819 45.7401712, 126.5835143 45.7408063)"
"15387","893032891","104","4964161521","8299978139","103.47991837525575","-1",,,"1.1","LINESTRING(126.639237 45.7208456, 126.6384728 45.7212151)"
"15388","893032895","106","8299978146","8299978170","1291.7372616685607","-1",,,"1.2","LINESTRING(126.6266348 45.717354, 126.6313647 45.7239207, 126.6318717 45.7245831)"
"15389","893032895","106","8299978170","3881555707","154.6474593449364","-1",,,"1.2","LINESTRING(126.6318717 45.7245831, 126.6324925 45.7254507)"
"15390","893032896","106","3881555708","2191032953","158.32509422862287","-1",,,"1.2","LINESTRING(126.6322869 45.7255222, 126.6316652 45.7246292)"
"15391","893032897","106","2191032701","8418365384","163.08594118279325","-1",,,"1.2","LINESTRING(126.6249587 45.7138096, 126.6248576 45.7145044, 126.6248599 45.7146984, 126.6248736 45.7148286)"
"15392","893032898","106","8418365384","9908682396","155.7018471283779","-1",,,"1.2","LINESTRING(126.6248736 45.7148286, 126.6249143 45.7149521, 126.6249924 45.7150931, 126.6252305 45.7154683, 126.625421 45.7157241)"
"15393","893032898","106","9908682396","8299978146","292.8939376250925","-1",,,"1.2","LINESTRING(126.625421 45.7157241, 126.6266348 45.717354)"
"15394","893032900","106","2191032520","403313330","494.20406965161953","-1",,,"1.2","LINESTRING(126.6331956 45.7264272, 126.6336674 45.7270891, 126.6347849 45.7286653, 126.6351695 45.7292031)"
"15395","893032901","106","8299978142","403314521","103.46625448277321","-1",,,"1.2","LINESTRING(126.6317128 45.7235074, 126.6315311 45.7236368, 126.6315046 45.7236727, 126.6314823 45.7237116, 126.6314841 45.7237561, 126.6315014 45.7237958, 126.6315416 45.7238561, 126.6316863 45.7240659)"
"15396","893032901","106","403314521","403304199","234.00009204383912","-1",,,"1.2","LINESTRING(126.6316863 45.7240659, 126.6326401 45.7253736)"
"15397","893032902","106","8299978150","8299978151","279.6760578033084","-1",,,"1.2","LINESTRING(126.633817 45.7270412, 126.6349653 45.7286011)"
"15398","893032902","106","8299978151","403313444","86.76605110336521","-1",,,"1.2","LINESTRING(126.6349653 45.7286011, 126.6353756 45.7290637)"
"15399","893032903","106","403304199","8299978150","296.444569572668","-1",,,"1.2","LINESTRING(126.6326401 45.7253736, 126.6333431 45.7263772, 126.633817 45.7270412)"
"15400","893032904","107","8299978151","403313330","98.65611947718295","-1",,,"1.3","LINESTRING(126.6349653 45.7286011, 126.6351695 45.7292031)"
"15401","893032906","106","403306019","3881555709","494.21252284897344","-1",,,"1.2","LINESTRING(126.6349262 45.7292853, 126.6345572 45.7287369, 126.6335106 45.7271393, 126.6330429 45.7264791)"
"15402","893032907","107","2191032953","8299978157","904.179007185433","-1",,,"1.3","LINESTRING(126.6316652 45.7246292, 126.6311245 45.7240058, 126.6306086 45.7233262, 126.6294574 45.7217448, 126.6279075 45.719604)"
"15403","893032908","107","8299978157","8299978161","243.7718788927431","-1",,,"1.3","LINESTRING(126.6279075 45.719604, 126.6278679 45.7195481, 126.6278505 45.7194998, 126.6278713 45.7194531, 126.627906 45.7194288, 126.6279621 45.719405, 126.6280285 45.7193839, 126.6280724 45.7193747, 126.6281219 45.7193705, 126.6281828 45.7193743, 126.6282367 45.7193909, 126.6282733 45.7194181, 126.6283099 45.7194544, 126.6283504 45.7195045, 126.6283862 45.7195542, 126.628746 45.7200669, 126.6290297 45.7203186)"
"15404","893032909","107","8299978166","8299978170","652.6428471855961","-1",,,"1.3","LINESTRING(126.6293317 45.7208963, 126.6310059 45.7232005, 126.6314613 45.7238869, 126.6318717 45.7245831)"
"15405","893032910","107","8299978162","8299978166","98.61929540862685","-1",,,"1.3","LINESTRING(126.6288194 45.7211344, 126.6288233 45.7210241, 126.6288216 45.7209694, 126.6288365 45.7209301, 126.6288797 45.7208922, 126.6289355 45.7208591, 126.6289968 45.7208395, 126.6290469 45.7208271, 126.6290975 45.7208203, 126.6291633 45.7208156, 126.6292209 45.7208279, 126.6292784 45.7208513, 126.6293317 45.7208963)"
"15406","893032911","104","1171848212","8299978171","14.754323265025223","1",,,"1.1","LINESTRING(126.6408624 45.7352554, 126.6407355 45.7352287)"
"15407","893032912","104","8299978185","8299978178","314.72680015893616","-1",,,"1.1","LINESTRING(126.6508201 45.7425918, 126.6529534 45.7438866)"
"15408","893032912","104","8299978178","8299978176","478.06989130964143","-1",,,"1.1","LINESTRING(126.6529534 45.7438866, 126.6535608 45.7442938, 126.6545934 45.7449373, 126.656158 45.7458809)"
"15409","893032913","104","8299978177","8299978178","65.70201253146183","-1",,,"1.1","LINESTRING(126.6524206 45.7437094, 126.6529534 45.7438866)"
"15410","893032914","104","8299978179","8299978187","447.42859985320456","-1",,,"1.1","LINESTRING(126.6559086 45.7461394, 126.6534373 45.7446102, 126.6529064 45.7442745)"
"15411","893032914","104","8299978187","8299978182","340.15064191145495","-1",,,"1.1","LINESTRING(126.6529064 45.7442745, 126.6521604 45.7437505, 126.6506458 45.742842)"
"15412","893032915","104","8299978182","8299978184","96.34602537615832","-1",,,"1.1","LINESTRING(126.6506458 45.742842, 126.6501827 45.7425588, 126.6499345 45.7425782)"
"15413","893032916","104","8299978172","8299978185","97.24383089117967","-1",,,"1.1","LINESTRING(126.6502417 45.7421455, 126.6503501 45.7422938, 126.6508201 45.7425918)"
"15414","893032917","104","8299978186","8299978187","39.099793638787844","-1",,,"1.1","LINESTRING(126.6532441 45.7443419, 126.6529064 45.7442745)"
"15415","893032918","104","1171848299","8299978179","80.00212393311061","-1",,,"1.1","LINESTRING(126.6563599 45.7465297, 126.6559086 45.7461394)"
"15416","893032919","104","8299978176","1171848164","74.25437909753506","-1",,,"1.1","LINESTRING(126.656158 45.7458809, 126.6567109 45.7461413)"
"15417","893032920","104","2476377842","404585578","791.1688864748145","-1",,,"1.1","LINESTRING(126.6611804 45.7494226, 126.6611189 45.7493576, 126.6610012 45.7492469, 126.6607443 45.749081, 126.6575056 45.7470769, 126.656761 45.7465557, 126.6559969 45.7460383)"
"15418","893032921","104","1371263843","1371263864","93.73575149586028","-1",,,"1.1","LINESTRING(126.591172 45.7367193, 126.5916286 45.7372131)"
"15419","893032922","104","6313585301","8299978191","91.4627379683483","-1",,,"1.1","LINESTRING(126.5915277 45.7372419, 126.5910893 45.7367569)"
"15420","893032923","104","404596802","9649161645","187.58449516309716","-1",,,"1.1","LINESTRING(126.580187 45.7290056, 126.5795481 45.7285475, 126.5790778 45.7281226)"
"15421","893032923","104","9649161645","404596813","272.5812904917205","-1",,,"1.1","LINESTRING(126.5790778 45.7281226, 126.5788868 45.7279413, 126.5783406 45.7272964, 126.57783 45.7266535)"
"15422","893032924","106","3520802732","9985953061","240.41298629235672","-1",,,"1.2","LINESTRING(126.5796267 45.7253288, 126.5781729 45.7264437)"
"15423","893032925","104","3520802744","9985953061","48.34778659787109","-1",,,"1.1","LINESTRING(126.5779637 45.726178, 126.5781729 45.7264437)"
"15424","893032925","104","9985953061","1371263825","454.986867454938","-1",,,"1.1","LINESTRING(126.5781729 45.7264437, 126.5792544 45.7277434, 126.5798281 45.7282697, 126.5805152 45.728764)"
"15425","893032927","106","6312786686","5905816808","452.4419091771732","-1",,,"1.2","LINESTRING(126.5872261 45.7179309, 126.5870552 45.718332, 126.5869015 45.7186318, 126.5867324 45.7189301, 126.5865904 45.7191668, 126.5864331 45.719398, 126.5862102 45.7196627, 126.5858279 45.720079, 126.5854514 45.7204635)"
"15426","893032927","106","5905816808","6312786584","21.429687297631634","-1",,,"1.2","LINESTRING(126.5854514 45.7204635, 126.5853325 45.7205692)"
"15427","893032927","106","6312786584","3520802736","662.0379504742898","-1",,,"1.2","LINESTRING(126.5853325 45.7205692, 126.5843608 45.7214765, 126.5832993 45.7224592, 126.5816347 45.7238184)"
"15428","893032935","104","403119297","2191083286","442.76491721080174","-1",,,"1.1","LINESTRING(126.5931939 45.7533339, 126.593174 45.7534541, 126.5931094 45.7536253, 126.5929247 45.7539455, 126.5925499 45.7544578, 126.5917403 45.7559085)"
"15429","893032936","104","3485524469","403118757","1209.6230535176348","-1",,,"1.1","LINESTRING(126.5852822 45.7556721, 126.5854478 45.7554795, 126.5894514 45.7499841, 126.5897232 45.7495129, 126.5897632 45.7491775, 126.5897261 45.7488302)"
"15430","893032937","108","8300138897","5905816793","855.1903063014082","-1",,,"1.4","LINESTRING(126.6044564 45.7353744, 126.6049816 45.7360485, 126.6064567 45.7379928, 126.6079294 45.7401554)"
"15431","893032938","108","8299978192","5905816796","103.54747667959602","-1",,,"1.4","LINESTRING(126.6025798 45.733235, 126.6030709 45.7337864)"
"15432","893032941","108","9931589953","403357877","77.6106623976803","-1",,,"1.4","LINESTRING(126.5907925 45.72805, 126.5903091 45.7284007)"
"15433","893032941","108","403357877","403357880","127.54696265669129","-1",,,"1.4","LINESTRING(126.5903091 45.7284007, 126.5895338 45.7289896)"
"15434","893032941","108","403357880","2191032229","30.56425568524224","-1",,,"1.4","LINESTRING(126.5895338 45.7289896, 126.5893415 45.7291264)"
"15435","893032941","108","2191032229","9985953043","161.6499438372439","-1",,,"1.4","LINESTRING(126.5893415 45.7291264, 126.5883618 45.7298746)"
"15436","893032941","108","9985953043","8299978193","59.89312684849819","-1",,,"1.4","LINESTRING(126.5883618 45.7298746, 126.5880076 45.7301573)"
"15437","893032943","108","6313585268","9985953042","57.9858360723088","-1",,,"1.4","LINESTRING(126.5879076 45.7301077, 126.5882203 45.7298169)"
"15438","893032943","108","9985953042","8299978199","168.36578964491466","-1",,,"1.4","LINESTRING(126.5882203 45.7298169, 126.5892009 45.7290131)"
"15439","893032943","108","8299978199","2191032310","27.821931055435904","-1",,,"1.4","LINESTRING(126.5892009 45.7290131, 126.589377 45.7288893)"
"15440","893032943","108","2191032310","8299978195","130.06127125759951","-1",,,"1.4","LINESTRING(126.589377 45.7288893, 126.5901811 45.7282976)"
"15441","893032943","108","8299978195","9931589954","74.641157660827","-1",,,"1.4","LINESTRING(126.5901811 45.7282976, 126.5906822 45.7279866)"
"15442","893056449","110","8300138892","8300138893","653.0976005197291","1",,,"1.6","LINESTRING(126.5989531 45.7347738, 126.5958429 45.7313015)"
"15443","893056449","110","8300138893","9346318105","463.9411542680038","1",,,"1.6","LINESTRING(126.5958429 45.7313015, 126.5935119 45.7288899)"
"15444","893056449","110","9346318105","8300138894","287.6578094352074","1",,,"1.6","LINESTRING(126.5935119 45.7288899, 126.5920781 45.7273892)"
"15445","893056450","104","2476377821","6312787228","281.70305871082","-1",,,"1.1","LINESTRING(126.6029141 45.7337176, 126.6006988 45.7345714)"
"15446","893056451","112","8300138895","9657776342","78.0208117294205","1",,,"2.5","LINESTRING(126.6030592 45.7366633, 126.603646 45.7363958)"
"15447","893056451","112","9657776342","9910982573","176.9526853864537","1",,,"2.5","LINESTRING(126.603646 45.7363958, 126.6039613 45.7361933, 126.6043931 45.735441)"
"15448","893056452","108","5905816796","8300138897","296.53243748084645","-1",,,"1.4","LINESTRING(126.6030709 45.7337864, 126.6044564 45.7353744)"
"15449","893056453","112","8300138898","8300138904","309.20046778109497","-1",,,"2.5","LINESTRING(126.5989173 45.7352786, 126.5989309 45.7355059, 126.5988894 45.7357853, 126.5988585 45.7359823, 126.5988981 45.7361923, 126.5990868 45.7367188, 126.5991773 45.737012, 126.5992356 45.7371849)"
"15450","893056454","108","6313177594","403367329","73.85764962583126","1",,,"1.4","LINESTRING(126.5975522 45.7353079, 126.5979095 45.7356981)"
"15451","893056454","108","403367329","8300138904","279.32826852505383","1",,,"1.4","LINESTRING(126.5979095 45.7356981, 126.5992356 45.7371849)"
"15452","893056454","108","8300138904","2191032635","637.6937693058551","1",,,"1.4","LINESTRING(126.5992356 45.7371849, 126.60224 45.740589)"
"15453","893056454","108","2191032635","677295429","346.8360850069089","1",,,"1.4","LINESTRING(126.60224 45.740589, 126.6033939 45.7426088)"
"15454","893056457","108","8300138908","8300138910","361.69375624133113","-1",,,"1.4","LINESTRING(126.6128317 45.7528655, 126.6138806 45.7541741, 126.6140757 45.7545086, 126.6142953 45.7548852)"
"15455","893056457","108","8300138910","8300149223","30.13238505889327","-1",,,"1.4","LINESTRING(126.6142953 45.7548852, 126.6143096 45.7550738)"
"15456","893056458","110","906119718","8300138906","169.51485133990116","-1",,,"1.6","LINESTRING(126.6099483 45.749365, 126.6101491 45.749523, 126.61074 45.7502679)"
"15457","893056459","110","8300138907","8300138908","299.6403498088915","-1",,,"1.6","LINESTRING(126.611505 45.7512313, 126.6128317 45.7528655)"
"15458","893056460","110","8300138906","8300138907","175.71044538219604","-1",,,"1.6","LINESTRING(126.61074 45.7502679, 126.611505 45.7512313)"
"15459","893056461","108","906119718","8300138912","83.80484294896873","-1",,,"1.4","LINESTRING(126.6099483 45.749365, 126.6101861 45.7494842, 126.6104116 45.749764)"
"15460","893056461","108","8300138912","8300138913","91.87865764567171","-1",,,"1.4","LINESTRING(126.6104116 45.749764, 126.6108197 45.7502646)"
"15461","893056461","108","8300138913","8300149217","330.81755215192794","-1",,,"1.4","LINESTRING(126.6108197 45.7502646, 126.6122196 45.752033, 126.6122577 45.7520793)"
"15462","893056461","108","8300149217","8425207727","17.281641449587298","-1",,,"1.4","LINESTRING(126.6122577 45.7520793, 126.6123351 45.7521732)"
"15463","893056462","108","9906881577","8300149218","18.85459422221446","-1",,,"1.4","LINESTRING(126.6124329 45.7522755, 126.6125199 45.7523769)"
"15464","893056462","108","8300149218","9906881574","267.9240209291324","-1",,,"1.4","LINESTRING(126.6125199 45.7523769, 126.613163 45.7531072, 126.6137273 45.753829)"
"15465","893056462","108","9906881574","8300138910","180.61139155237635","-1",,,"1.4","LINESTRING(126.6137273 45.753829, 126.6137681 45.7538812, 126.6140391 45.7542767, 126.6142953 45.7548852)"
"15466","893056463","112","5808741439","8300149223","108.02315657705515","1",,,"2.5","LINESTRING(126.6152788 45.7550403, 126.6143096 45.7550738)"
"15467","893056464","108","8300149223","412477571","64.37968824466923","-1",,,"1.4","LINESTRING(126.6143096 45.7550738, 126.6141034 45.7546968)"
"15468","893056464","108","412477571","9849363360","206.87602795388239","-1",,,"1.4","LINESTRING(126.6141034 45.7546968, 126.6135854 45.7539618, 126.613255 45.7535435)"
"15469","893056464","108","9849363360","1180316600","202.89603161337905","-1",,,"1.4","LINESTRING(126.613255 45.7535435, 126.6123616 45.752435)"
"15470","893056464","108","1180316600","9906881576","16.711996838404758","-1",,,"1.4","LINESTRING(126.6123616 45.752435, 126.612288 45.7523437)"
"15471","893056465","112","5808741439","5808741438","102.74782136225822","-1",,,"2.5","LINESTRING(126.6152788 45.7550403, 126.6144082 45.7552542)"
"15472","893056466","104","1180316644","1180316551","82.70007151058105","-1",,,"1.1","LINESTRING(126.6147617 45.7510044, 126.6142076 45.7513497)"
"15473","893056466","104","1180316551","8300149218","249.50256371852646","-1",,,"1.1","LINESTRING(126.6142076 45.7513497, 126.6128476 45.7522094, 126.6125199 45.7523769)"
"15474","893056466","104","8300149218","1180316600","19.911003991277727","-1",,,"1.1","LINESTRING(126.6125199 45.7523769, 126.6123616 45.752435)"
"15475","893056470","108","9906881580","8300149224","17.299127316241897","-1",,,"1.4","LINESTRING(126.6122246 45.752234, 126.6121635 45.7521343)"
"15476","893056470","108","8300149224","906119718","506.0098056566626","-1",,,"1.4","LINESTRING(126.6121635 45.7521343, 126.6121404 45.7521066, 126.6114709 45.751304, 126.6106387 45.7502662, 126.6100799 45.7495349, 126.6099483 45.749365)"
"15477","893056471","108","5808741438","610579525","238.76454241277867","1",,,"1.4","LINESTRING(126.6144082 45.7552542, 126.6149226 45.7563117, 126.6150524 45.7566805)"
"15478","893056471","108","610579525","5808741442","157.9058815844721","1",,,"1.4","LINESTRING(126.6150524 45.7566805, 126.6155304 45.7576123)"
"15479","893056471","108","5808741442","9849363361","91.55959883298031","1",,,"1.4","LINESTRING(126.6155304 45.7576123, 126.6158075 45.7581526)"
"15480","893056471","108","9849363361","1629280303","322.18683375292693","1",,,"1.4","LINESTRING(126.6158075 45.7581526, 126.6167138 45.7600703)"
"15481","893056471","108","1629280303","9907941692","125.0192566223232","1",,,"1.4","LINESTRING(126.6167138 45.7600703, 126.6170758 45.760812)"
"15482","893056471","108","9907941692","2676836447","10.363970784813633","1",,,"1.4","LINESTRING(126.6170758 45.760812, 126.6170947 45.7608756)"
"15483","893056472","104","1170839344","10280842821","8.116452835332376","1",,,"1.1","LINESTRING(126.6288121 45.7428727, 126.6287613 45.7428362)"
"15484","893056473","104","8300149233","8300149234","376.148010263069","-1",,,"1.1","LINESTRING(126.6268929 45.7438751, 126.6242687 45.7453606)"
"15485","893056474","104","8300149234","1176788168","269.21241701826364","-1",,,"1.1","LINESTRING(126.6242687 45.7453606, 126.6226718 45.7463035, 126.6224858 45.7464908)"
"15486","893056475","104","9908682330","10280842821","44.821538591261415","-1",,,"1.1","LINESTRING(126.6290869 45.7426709, 126.6287613 45.7428362)"
